claim1_id,claim1_arxiv,claim1_title,claim1_text,claim1_condition,claim1_citations,claim1_confidence,claim2_id,claim2_arxiv,claim2_title,claim2_text,claim2_condition,claim2_citations,claim2_confidence,group_key,strategy,contradiction_type,classification_reason
8,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought improves Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=1, k=9",6,5,10,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (rcc-8, ia, zero-shot, o3-mini, b=1, k=9 vs. sleepcot, sleep domain), so the apparent difference is due to different experimental setups rather than a contradiction in the core finding."
8,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought improves Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=1, k=9",6,5,11,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in experimental conditions (different datasets and models: rcc-8/ia vs gpqa, and o3-mini vs qwen2.5-7b), so the apparent difference is due to different setups rather than a contradiction in the core claim."
8,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought improves Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=1, k=9",6,5,12,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different datasets and model configurations), so they would likely agree under the same conditions."
8,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought improves Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=1, k=9",6,5,13,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different benchmarks and models), so the apparent contradiction is due to different experimental setups rather than a direct scientific dispute."
8,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought improves Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=1, k=9",6,5,14,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in experimental conditions (different datasets and models: rcc-8/ia with o3-mini vs gsm8k with gpt-3.5), so the apparent difference is due to different setups, not a contradiction in the core finding."
8,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought improves Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=1, k=9",6,5,15,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (rcc-8, ia, zero-shot, o3-mini, b=1, k=9 vs. tag configuration, qwq), so the apparent difference is due to different setups rather than a contradiction in the core finding."
9,2504.18912,Inferring Questions from Programming Screenshots,Chain-of-Thought improves Arithmetic Accuracy,"stack overflow, gemini-1.5-pro, gpt-4o, llama-3.2",4,4,10,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different models and domains), so they would likely agree under the same conditions."
9,2504.18912,Inferring Questions from Programming Screenshots,Chain-of-Thought improves Arithmetic Accuracy,"stack overflow, gemini-1.5-pro, gpt-4o, llama-3.2",4,4,11,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different models and datasets), so the apparent difference is due to different setups rather than a contradiction in the core finding."
9,2504.18912,Inferring Questions from Programming Screenshots,Chain-of-Thought improves Arithmetic Accuracy,"stack overflow, gemini-1.5-pro, gpt-4o, llama-3.2",4,4,12,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different models and datasets), so they would agree under the same conditions."
9,2504.18912,Inferring Questions from Programming Screenshots,Chain-of-Thought improves Arithmetic Accuracy,"stack overflow, gemini-1.5-pro, gpt-4o, llama-3.2",4,4,13,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different models and benchmarks), so they would likely agree under the same conditions."
9,2504.18912,Inferring Questions from Programming Screenshots,Chain-of-Thought improves Arithmetic Accuracy,"stack overflow, gemini-1.5-pro, gpt-4o, llama-3.2",4,4,14,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,Rule engine: Experimental_Condition_Contradiction (confidence=0.25)
9,2504.18912,Inferring Questions from Programming Screenshots,Chain-of-Thought improves Arithmetic Accuracy,"stack overflow, gemini-1.5-pro, gpt-4o, llama-3.2",4,4,15,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (model and configuration), so the apparent contradiction is due to different setups rather than a genuine disagreement."
10,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,11,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (sleepcot/sleep domain vs. gpqa/qwen2.5-7b), so the apparent difference is due to different setups rather than a genuine contradiction."
10,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,12,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (sleepcot/sleep domain vs. mgsm/qwen instruct/cot-struct), so the apparent difference is due to different experimental setups rather than a contradiction in the core finding."
10,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,13,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (sleepcot/sleep domain vs. system-2 benchmarks/qwen model), so the apparent difference is due to different setups rather than a genuine contradiction."
10,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,14,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (sleepcot vs gsm8k datasets and sleep domain vs gpt-3.5 model), so the apparent difference is due to different experimental setups rather than a genuine contradiction."
10,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,15,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (sleepcot/sleep domain vs. tag configuration/qwq), so the apparent difference is due to different experimental setups rather than a genuine contradiction."
11,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,12,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different datasets and model variants), so they would likely agree under the same conditions."
11,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,13,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ in experimental conditions (gpqa vs system-2 benchmarks, qwen2.5-7b vs qwen model), so the apparent difference is due to different setups rather than a genuine contradiction."
11,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,14,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different datasets and models), so they would likely agree under the same conditions."
11,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,15,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different models and configurations: gpqa/qwen2.5-7b vs. tag configuration/qwq), so the apparent difference is due to different setups rather than a genuine contradiction."
12,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,13,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different benchmarks and model variants), so the apparent difference is due to different experimental setups rather than a genuine contradiction."
12,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,14,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (different datasets and models: mgsm/qwen instruct vs gsm8k/gpt-3.5), so the apparent difference is due to different setups, not a contradiction."
12,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,15,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (mgsm, qwen instruct, cot-struct vs. tag configuration, qwq), so the apparent difference is due to different setups rather than a contradiction in the core finding."
13,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,14,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ in experimental conditions (different benchmarks and models), so the apparent difference is due to the specific setups rather than any contradiction in the core finding."
13,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,15,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (system-2 benchmarks with qwen model vs. tag configuration with qwq), so the apparent difference is due to different setups rather than a genuine contradiction."
14,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,15,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|improves|Arithmetic Accuracy,same_SRO,Experimental_Condition_Contradiction,"Both claims state that Chain-of-Thought improves arithmetic accuracy, but they differ only in the experimental conditions (gsm8k with gpt-3.5 vs. tag configuration with qwq), so the apparent difference is due to different setups rather than a genuine contradiction."
0,2201.11903,Chain of Thought Prompting Elicits Reasoning in Large Language Models,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, lamda",18447,5,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
2,2211.10435,PAL: Program-aided Language Models,Chain-of-Thought degrades Arithmetic Accuracy,"gsm-hard, codex",728,5,16,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
2,2211.10435,PAL: Program-aided Language Models,Chain-of-Thought degrades Arithmetic Accuracy,"gsm-hard, codex",728,5,17,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
2,2211.10435,PAL: Program-aided Language Models,Chain-of-Thought degrades Arithmetic Accuracy,"gsm-hard, codex",728,5,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
2,2211.10435,PAL: Program-aided Language Models,Chain-of-Thought degrades Arithmetic Accuracy,"gsm-hard, codex",728,5,20,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
2,2211.10435,PAL: Program-aided Language Models,Chain-of-Thought degrades Arithmetic Accuracy,"gsm-hard, codex",728,5,21,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
2,2211.10435,PAL: Program-aided Language Models,Chain-of-Thought degrades Arithmetic Accuracy,"gsm-hard, codex",728,5,22,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
3,2211.10435,PAL: Program-aided Language Models,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, codex",728,5,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
4,2301.13379,Faithful Chain-of-Thought Reasoning,Chain-of-Thought improves Arithmetic Accuracy,10 datasets,386,5,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
5,2409.12183,To CoT or not to CoT? Chain-of-thought helps mainly on math and symbolic reasoning,Chain-of-Thought improves Arithmetic Accuracy,"math and formal logic tasks, multiple models and datasets",303,4,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
6,2403.06932,ERA-CoT: Improving Chain-of-Thought through Entity Relationship Analysis,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5-turbo-0301",38,5,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
7,2501.1036,FaceXBench: Evaluating Multimodal LLMs on Face Understanding,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",20,5,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
8,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought degrades Arithmetic Accuracy,"gpqa diamond, gpt-4o-mini, 100 samples",17,4,16,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
8,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought degrades Arithmetic Accuracy,"gpqa diamond, gpt-4o-mini, 100 samples",17,4,17,2601.03649,SyncThink: A Training-Free Strategy to Align Inference Termination with Reasoning Saturation,Chain-of-Thought improves Arithmetic Accuracy,"gpqa, qwen2.5-7b",3,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
8,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought degrades Arithmetic Accuracy,"gpqa diamond, gpt-4o-mini, 100 samples",17,4,19,2511.15886,What Really Counts? Examining Step and Token Level Attribution in Multilingual CoT Reasoning,Chain-of-Thought improves Arithmetic Accuracy,"mgsm, qwen instruct, cot-struct",1,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
8,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought degrades Arithmetic Accuracy,"gpqa diamond, gpt-4o-mini, 100 samples",17,4,20,2508.18743,CAC-CoT: Connector-Aware Compact Chain-of-Thought for Efficient Reasoning Data Synthesis Across Dual-System Cognitive Tasks,Chain-of-Thought improves Arithmetic Accuracy,"system-2 benchmarks, qwen model",1,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
8,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought degrades Arithmetic Accuracy,"gpqa diamond, gpt-4o-mini, 100 samples",17,4,21,2511.23253,AgriCoT: A Chain-of-Thought Benchmark for Evaluating Reasoning in Vision-Language Models for Agriculture,Chain-of-Thought improves Arithmetic Accuracy,"gsm8k, gpt-3.5",0,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
8,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought degrades Arithmetic Accuracy,"gpqa diamond, gpt-4o-mini, 100 samples",17,4,22,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought improves Arithmetic Accuracy,"tag configuration, qwq",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
9,2506.07142,Prompting Science Report 2: The Decreasing Value of Chain of Thought in Prompting,Chain-of-Thought improves Arithmetic Accuracy,"gpqa diamond, sonnet 3.5, 100 samples",17,4,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
10,2505.09031,"Improving the Reliability of LLMs: Combining CoT, RAG, Self-Consistency, and Self-Verification",Chain-of-Thought improves Arithmetic Accuracy,"halueval, gpt-3.5-turbo",8,4,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
11,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought improves Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=1, k=9",6,5,23,2510.01391,TAG-EQA: Text-And-Graph for Event Question Answering via Structured Prompting Strategies,Chain-of-Thought degrades Arithmetic Accuracy,"t5, tag configuration",0,4,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
12,2503.23487,Large Language and Reasoning Models are Shallow Disjunctive Reasoners,Chain-of-Thought degrades Arithmetic Accuracy,"rcc-8, ia, zero-shot, o3-mini, b=2",6,5,16,2410.16924,SleepCoT: A Lightweight Personalized Sleep Health Model via Chain-of-Thought Distillation,Chain-of-Thought improves Arithmetic Accuracy,"sleepcot, sleep domain",4,5,Chain-of-Thought|OPPOSITE|Arithmetic Accuracy,opposite_rels,Logical_Contradiction,Rule engine: Logical_Contradiction (confidence=0.30)
